IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,FID,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
3,Niedersachsen,Region Hannover,A15-A34,W,2,0,404772,2020/03/22,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,5,0,404773,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,15,0,404774,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,404775,2020/03/24,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,W,20,0,404776,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,W,9,0,404777,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,M,1,0,404778,2020/03/06,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,1,0,404779,2020/03/08,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,3,0,404780,2020/03/10,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,8,0,404781,2020/03/12,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,3,0,404782,2020/03/13,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,1,0,404783,2020/03/13,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,M,4,0,404784,2020/03/14,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,2,0,404785,2020/03/15,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,9,0,404786,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,9,0,404787,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,26,0,404788,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,7,0,404789,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,16,0,404790,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,7,0,404791,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,14,0,404792,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,10,0,404793,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,M,5,0,404794,2020/03/24,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,M,25,0,404795,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,M,7,0,404796,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,404797,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,404798,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,404799,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,2,0,404800,2020/03/25,03241,2020/03/27,1,-9
